hsis	https://docs.google.com/folderview?id=0BxxtVHxOaxLCVWc4N2FtMDlmZXM&usp=drivesdk
connectivity map methods.pdf	https://drive.google.com/file/d/0B2KSwv-MuijGODlXQXAxS014SVE/view?usp=drivesdk
Yue record	https://docs.google.com/document/d/17-KvmqqDK88ZFlmNsA1AQhahdVvLS13hv8gjNgVHy0g/edit?usp=drivesdk
nchrp methodology to predict the safety performance of rural multilane highways.pdf	https://drive.google.com/file/d/0BxxtVHxOaxLCcUw5b0E0Uk40YjQ/view?usp=drivesdk
Weekly_progress.docx	https://docs.google.com/document/d/1B1qbJUrZPxSBe1nPfzvrg6Q9xAOLTOeEvLbwes0WXl8/edit?usp=drivesdk
general view.png	https://drive.google.com/file/d/0BxxtVHxOaxLCSUFrRzhPZzNCenM/view?usp=drivesdk
dataimport.png	https://drive.google.com/file/d/0BxxtVHxOaxLCTzlidTJWc2xPeWM/view?usp=drivesdk
task2.png	https://drive.google.com/file/d/0BxxtVHxOaxLCcGJqYXJ6akREaUU/view?usp=drivesdk
task1.png	https://drive.google.com/file/d/0BxxtVHxOaxLCQ0htXzhEdkd0N0k/view?usp=drivesdk
task1.csv	https://drive.google.com/file/d/0BxxtVHxOaxLCSlNOVTF1NTE3clU/view?usp=drivesdk
task2.csv	https://drive.google.com/file/d/0BxxtVHxOaxLCOWwtcUNFRGUxZzg/view?usp=drivesdk
functional evaluation	https://docs.google.com/folderview?id=0BxxtVHxOaxLCUWV0Z0VnXzRWeVU&usp=drivesdk
Weekly Report - 24 April	https://docs.google.com/document/d/1lPGJPRDD9IOMM9dSI8LBM0TZKok9ZbLZqmrv16xYBWw/edit?usp=drivesdk
Architecture	https://docs.google.com/document/d/1mnAF3Tm8j--zzLt3CNVAykLeUJn-9H_pc693UG7MjY8/edit?usp=drivesdk
IBD related datasets	https://docs.google.com/spreadsheets/d/1caLk3DQpSwnIXl0TAdByUc0ECL5xIojQfed7PHXefcY/edit?usp=drivesdk
E-GEOD-16728.zip	https://drive.google.com/file/d/0B89X8FDxvsK5WVVMTmRsTHdmbWM/view?usp=drivesdk
E-GEOD-42816.zip	https://drive.google.com/file/d/0B89X8FDxvsK5b3IxVHFOWE0xQ0k/view?usp=drivesdk
E-GEOD-6338.zip	https://drive.google.com/file/d/0B89X8FDxvsK5VlRULUlsa1ROd1k/view?usp=drivesdk
Sources	https://docs.google.com/spreadsheets/d/1IY3SzwjrQUnJ2mQ5OcGL2jsKBjl-a_jVax--BOXUkY0/edit?usp=drivesdk
Needs and requirement	https://docs.google.com/document/d/1YSkTLFYYeUeJD6Kz2gnMr2avS5dJGkBo_EyH4bHWY40/edit?usp=drivesdk
Study Report	https://docs.google.com/document/d/17bLKV_1qf7YuI5DeV8Gb-KlfMAXyLxRGX6HobWWo8Kg/edit?usp=drivesdk
Screen-Shot-2015-04-02-at-5.05.35-PM.png	https://drive.google.com/file/d/0BxxtVHxOaxLCb3hmdGlqRmJyZUU/view?usp=drivesdk
car-accident-icon-vector-5010811.jpg	https://drive.google.com/file/d/0BxxtVHxOaxLCMi1VZ0dVMnN4MU0/view?usp=drivesdk
User Scenario 2	https://docs.google.com/document/d/1fmPTSg4u0wrEcPr8d2NBQoBAX0HVnGTnp5zt085a3zQ/edit?usp=drivesdk
Untitled Diagram.html	https://drive.google.com/file/d/0B_C8_TBQ8YVkMy1Ua1ZsajdHbFE/view?usp=drivesdk
report.docx	https://docs.google.com/document/d/1D6nOeDj3yTHc1pS1ithtZIDkzazTDq9uQyrMepzTj6c/edit?usp=drivesdk
HCC Grades_Needs&Requirements_Revised.xlsx	https://docs.google.com/spreadsheets/d/1EmRyNgcqPdDpFl4maPzR6fLM_8Zyeh91SYUBQ4Yu9v4/edit?usp=drivesdk
HCC Grades_Needs&Requirements_Revised.xlsx	https://drive.google.com/file/d/0B_C8_TBQ8YVkWWdvaVJ3SlZyVHBLRnM1RmNDaU13SElUcjNv/view?usp=drivesdk
User scenario 1 for TAAA	https://docs.google.com/document/d/1we5XGDxwvcW27i4qZAzjhclP8FasWQJNYMgVWM1dsf0/edit?usp=drivesdk
first presentation	https://docs.google.com/presentation/d/1Pr2IP8g5sKPWXa2F6F3hEP8enmbnwKVspjgNkFot9gw/edit?usp=drivesdk
38614579-schwarz-symbol-mit-einem-autounfall-und-versicherung.jpg	https://drive.google.com/file/d/0BxxtVHxOaxLCN002c0dMbFlMMzQ/view?usp=drivesdk
car-crash-accidents-icons-vector-44789070.jpg	https://drive.google.com/file/d/0BxxtVHxOaxLCUjNqWUxRa3VVVWc/view?usp=drivesdk
stock-vector-car-crash-related-icon-set-245329687.jpg	https://drive.google.com/file/d/0BxxtVHxOaxLCRDlVRjRYRmpvLU0/view?usp=drivesdk
accident type icon	https://docs.google.com/folderview?id=0BxxtVHxOaxLCeTYyaFp6QnRrRDA&usp=drivesdk
Intersection Magic User Mannual.pdf	https://drive.google.com/file/d/0BxxtVHxOaxLCY19Ha3Z6TGFSTjA/view?usp=drivesdk
Roadsoft Michigan.pdf	https://drive.google.com/file/d/0BxxtVHxOaxLCX1pPYnRGRWZQSDQ/view?usp=drivesdk
CMAT Iowa Crash Mapping Analysis Tool.pdf	https://drive.google.com/file/d/0BxxtVHxOaxLCMTJyaU43bG5JYWM/view?usp=drivesdk
Accident Information Management System (AIMS).pdf	https://drive.google.com/file/d/0BxxtVHxOaxLCa0lVYmQ0ZGJUQ2s/view?usp=drivesdk
Pedestrian and bicycle crash analysis tool.pdf	https://drive.google.com/file/d/0BxxtVHxOaxLCVlczbk0xZXNjV1k/view?usp=drivesdk
HSIS pedestrian and bicycle GIS Safety Analysis Tool.pdf	https://drive.google.com/file/d/0BxxtVHxOaxLCcVE3bTl5SnZod1k/view?usp=drivesdk
alabama dot CARE.pdf	https://drive.google.com/file/d/0BxxtVHxOaxLCV0JidS1GQXZiT1E/view?usp=drivesdk
functional prototype	https://docs.google.com/folderview?id=0BxxtVHxOaxLCdnQ5ZkZvbC1qLTQ&usp=drivesdk
consent form.doc	https://drive.google.com/file/d/0BxxtVHxOaxLCODgweGJjaDdDNFE/view?usp=drivesdk
evaluation_1st.wav	https://drive.google.com/file/d/0B_C8_TBQ8YVkSWVCTDJoUUg4cTA/view?usp=drivesdk
04/13/2016	https://docs.google.com/folderview?id=0B_C8_TBQ8YVkRHk4WVY5UHlGOGs&usp=drivesdk
Coming to center Late	https://docs.google.com/document/d/11cSoekkwcnNnf8dbr3l2zzEBMcTqsqKJYkBSTwOWK40/edit?usp=drivesdk
RPADA 2016 spring mid term raw grade	https://docs.google.com/document/d/1rD6OdCRluaPIoK9ghVTihkDjf1K9J017UYtwDbd2mT8/edit?usp=drivesdk
formative evaluation	https://docs.google.com/folderview?id=0BxxtVHxOaxLCV0NqMTVqdE90V1U&usp=drivesdk
Lingtao Formative Evaluation.pdf	https://drive.google.com/file/d/0BxxtVHxOaxLCVGJvVlNyZnFUODA/view?usp=drivesdk
Summary	https://docs.google.com/document/d/1CcGzEiHiylbj8WxL3CwIn7I1QE9wLS2yeHgpdw3jX7E/edit?usp=drivesdk
Transcription of third interview	https://docs.google.com/document/d/1OYViwL0S4BP1RE1N8aTMhEpbm2rcWobR4aDb6FgKlGQ/edit?usp=drivesdk
Transcription for second interview	https://docs.google.com/document/d/1IkVIUWYMk4MJ_M_qRHyPz_5MCHvC-4k0vtvYH6PsYuE/edit?usp=drivesdk
Transcription of First interview	https://docs.google.com/document/d/1YBisuTbB0f6bvJG5mKjy8RoWzhHcY7qXDj8FOn5r59U/edit?usp=drivesdk
Lightweight prototype delivery list	https://docs.google.com/document/d/18gsPBT0FSlMxdwsE3OZHI2o4lOE35cKvbPv83uhZh-I/edit?usp=drivesdk
User Scenario 3	https://docs.google.com/document/d/1XDfAuf2e65OkXFR7U8T67_IiRB95PpL4KHYqBK25l1E/edit?usp=drivesdk
time1200am.png	https://drive.google.com/file/d/0BxxtVHxOaxLCaGMySEVPSFpVMzQ/view?usp=drivesdk
screenshots	https://docs.google.com/folderview?id=0BxxtVHxOaxLCaHNWZ09tT2twd2c&usp=drivesdk
acc5.png	https://drive.google.com/file/d/0BxxtVHxOaxLCTy1xdkFtYUFiUGc/view?usp=drivesdk
acc4.png	https://drive.google.com/file/d/0BxxtVHxOaxLCN1dzTVYyXzVxSmc/view?usp=drivesdk
acc3.png	https://drive.google.com/file/d/0BxxtVHxOaxLCNV9tRy01dkRZV3c/view?usp=drivesdk
acc2.png	https://drive.google.com/file/d/0BxxtVHxOaxLCaEtsQlFJS2JZcm8/view?usp=drivesdk
acc1.png	https://drive.google.com/file/d/0BxxtVHxOaxLCS3NHTmlGbjAwWFU/view?usp=drivesdk
information design.vsdx	https://drive.google.com/file/d/0BxxtVHxOaxLCai16LXBtbDY5eHc/view?usp=drivesdk
roadseg.png	https://drive.google.com/file/d/0BxxtVHxOaxLCWGIxeVpsOGpMRUk/view?usp=drivesdk
UML.png	https://drive.google.com/file/d/0BxxtVHxOaxLCeERuSGhSbVVhUEk/view?usp=drivesdk
safetyanalyst_results.png	https://drive.google.com/file/d/0BxxtVHxOaxLCaGF0SG1UbEE0TlE/view?usp=drivesdk
safetyanalyst_report_type.png	https://drive.google.com/file/d/0BxxtVHxOaxLCTnU2Y3oxUzhSUXM/view?usp=drivesdk
safetyanalyst_accident_type.png	https://drive.google.com/file/d/0BxxtVHxOaxLCSllTQnJxWmt3RUk/view?usp=drivesdk
safetyanalyst_screening_attributes.png	https://drive.google.com/file/d/0BxxtVHxOaxLCRG1TMDBHdW5URjg/view?usp=drivesdk
markerview.png	https://drive.google.com/file/d/0BxxtVHxOaxLCMDBjb1FraUp6a2M/view?usp=drivesdk
heatmapdemo.png	https://drive.google.com/file/d/0BxxtVHxOaxLCcmJzMjdfVTNCVmM/view?usp=drivesdk
Xing.mp3	https://drive.google.com/file/d/0BxxtVHxOaxLCVVJmbGpUekEyRDg/view?usp=drivesdk
04/07/2016 Note	https://docs.google.com/document/d/1YmIhkKlDqQoHAx3fMBXPNUlJ7sezF6hfzIXl3SP3Efw/edit?usp=drivesdk
Interview with Jason.pdf	https://drive.google.com/file/d/0BxxtVHxOaxLCTDdxcUVYaXZmcVE/view?usp=drivesdk
Interview with Jason on Traffic Accident Analysis.amr	https://drive.google.com/file/d/0BxxtVHxOaxLCazJyQWlkS1FrakU/view?usp=drivesdk
Recruitment of targets	https://docs.google.com/document/d/1D8NBytBjTUj7itxbId23_9sg2HJ3TED4Zhv13oTJ8EE/edit?usp=drivesdk
HSIS data	https://docs.google.com/document/d/1j4XoEcDXZUeLJsw7jtbi28a0aY6RB_dKFScti9aNVT0/edit?usp=drivesdk
First_Meeting.m4a	https://drive.google.com/file/d/0BxxtVHxOaxLCM0lwUFc4TW1DTU0/view?usp=drivesdk
Copy of Initial Proposal 3/27 merge Varinder materials	https://docs.google.com/document/d/1symUCZ15jpj3O8YKUTQJ86TSTXB9avIv_W9J4jajYHY/edit?usp=drivesdk
PROJECT1_LAB.pdf	https://drive.google.com/file/d/0B_C8_TBQ8YVkVmt0Rl9TamFlT1U2MUJzRG1sLXJBcFFnU0hz/view?usp=drivesdk
project_1.R	https://drive.google.com/file/d/0B_C8_TBQ8YVkZU5tOVg2elNWNFZ3YTBJdHNPbVBOWHF2N1U4/view?usp=drivesdk
First_Meeting.m4a	https://drive.google.com/file/d/0B_T3wb9omomiYlFKYjBDVjZLSFk/view?usp=drivesdk
interview	https://docs.google.com/folderview?id=0BxxtVHxOaxLCMTRkZW1neVhXMzA&usp=drivesdk
Feedback for initial proposal.pdf	https://drive.google.com/file/d/0BxxtVHxOaxLCRW1KMmI1bDZlZ1E/view?usp=drivesdk
backup	https://docs.google.com/folderview?id=0BxxtVHxOaxLCbTZMd0g5cEJIQzA&usp=drivesdk
Copy of Initial Proposal 4/5 first iteration of feedback	https://docs.google.com/document/d/1-GUA5ifqquMwhhgG0MfAD39uwuxWo3-gazrSOIBki_8/edit?usp=drivesdk
finalproject	https://docs.google.com/folderview?id=0BxxtVHxOaxLCNGF2VzEwa09BTzQ&usp=drivesdk
Job_tracking.xlsx	https://drive.google.com/file/d/0B_C8_TBQ8YVkZHN3Ul8yY1lnRzA/view?usp=drivesdk
plain_resume.txt	https://drive.google.com/file/d/0B_C8_TBQ8YVkVENXS2pIOVhYZUU/view?usp=drivesdk
Proposal [Final Project]	https://docs.google.com/document/d/1aLXjQIml8G5jDZXqkae8sRhbkx1XyH4XE_Io2ML9UZo/edit?usp=drivesdk
Week 6 Report	https://docs.google.com/document/d/1xHhv315IgdhM7c0yeKgzxkXIBLtb_-qqnhEl995x0IE/edit?usp=drivesdk
Scenario for lightweight prototype	https://docs.google.com/document/d/10FsZAsrH-LyflVca_Ar25Q-O3jvTWIh8nqxiL9uz1cQ/edit?usp=drivesdk
Resume.pdf	https://drive.google.com/file/d/0B_C8_TBQ8YVkcnBmNWI4Nlg1Zkk/view?usp=drivesdk
lightweight prototype	https://docs.google.com/folderview?id=0BxxtVHxOaxLCWVVvUW9WcGQ2TEU&usp=drivesdk
traffic accident analysis assistant	https://docs.google.com/document/d/15U_g3IH-nFPILiyBGzd3y7u7SV9Q6FaJZSAyELYhTkk/edit?usp=drivesdk
Roast in limma.pdf	https://drive.google.com/file/d/0B28On8YWFDZ4R082NTdDLUp3UEU/view?usp=drivesdk
ECEN Project Plan	https://docs.google.com/document/d/163jDgUJbGS4DuW2NPggLpjF017frc0Nz2qX4PdpNX70/edit?usp=drivesdk
Timeline and schedule	https://docs.google.com/spreadsheets/d/1qq8hN7ncPHhyX7cSxOaUDtdqS5DPIflK5nAoWXUYsiM/edit?usp=drivesdk
Design process	https://docs.google.com/document/d/1FvkMqYY02K4JvVQ8-ErhsW2osHO1M6KMYZ3-CcVtrmA/edit?usp=drivesdk
Desired features Traffic Safety Analysis Software State of the Art-Minnesota Department of Transportation .pdf	https://drive.google.com/file/d/0BxxtVHxOaxLCdVYxYTJiOVY5Zjg/view?usp=drivesdk
FHWA Safety Analyst - Diagonsis.pdf	https://drive.google.com/file/d/0BxxtVHxOaxLCU1NHNEpoMjRIN1k/view?usp=drivesdk
FHWA Safety Analyst.pdf	https://drive.google.com/file/d/0BxxtVHxOaxLCb0dtUG9SV2R1OUk/view?usp=drivesdk
20160321_204248.jpg	https://drive.google.com/file/d/0BxxtVHxOaxLCX2VCei1sMzFseGozZFJyM01ZNzBoTXZlSmlv/view?usp=drivesdk
final interview	https://docs.google.com/document/d/18qf2ljv1xWFh7-Y8zTw4bnGppI8Op7CYLoBN525iDyM/edit?usp=drivesdk
sumeet interview	https://docs.google.com/document/d/1XKX5nw7jkSEby8HpNQh-W_ll6CBSp5SRbs5COpnMqCY/edit?usp=drivesdk
